item_idx,l0_before_ref,l0_after,changed
1662,61,61,False
1663,9,38,True
1664,8,49,True
1665,20,6,True
1666,34,16,True
1667,21,19,True
1668,10,32,True
1669,48,51,True
1670,5,59,True
1671,49,39,True
1672,2,36,True
1673,47,30,True
1674,47,30,True
1675,30,45,True
1676,55,54,True
1677,43,9,True
1678,52,46,True
1679,14,42,True
1680,27,26,True
1681,22,8,True
1682,55,54,True
1683,44,3,True
1684,50,3,True
1685,48,8,True
1686,25,51,True
1687,48,8,True
1688,48,26,True
1689,27,4,True
1690,62,62,False
1691,25,7,True
1692,48,8,True
1693,51,52,True
1694,46,5,True
1695,52,46,True
1696,9,38,True
1697,58,0,True
1698,38,17,True
1699,5,59,True
1700,37,55,True
1701,56,60,True
1702,27,63,True
1703,17,5,True
1704,56,19,True
1705,0,19,True
1706,36,35,True
1707,36,35,True
1708,36,35,True
1709,55,54,True
1710,61,21,True
1711,56,60,True
1712,52,46,True
1713,26,26,False
1714,1,5,True
1715,5,28,True
1716,41,12,True
1717,14,49,True
1718,12,33,True
1719,17,49,True
1720,15,56,True
1721,36,50,True
1722,1,53,True
1723,30,36,True
1724,30,45,True
1725,47,30,True
1726,30,36,True
1727,30,30,False
1728,4,22,True
1729,49,24,True
1730,50,36,True
1731,46,3,True
1732,39,34,True
1733,39,34,True
1734,39,34,True
1735,39,34,True
1736,30,45,True
1737,46,5,True
1738,39,34,True
1739,39,34,True
1740,35,35,False
1741,1,3,True
1742,33,27,True
1743,39,34,True
1744,40,41,True
1745,40,41,True
1746,49,24,True
1747,27,4,True
1748,40,41,True
1749,39,34,True
1750,40,41,True
1751,50,3,True
1752,45,34,True
1753,45,3,True
1754,47,30,True
1755,45,34,True
1756,51,52,True
1757,40,28,True
1758,6,17,True
1759,40,41,True
1760,40,41,True
1761,40,54,True
1762,55,8,True
1763,33,27,True
1764,33,27,True
1765,40,41,True
1766,49,24,True
1767,49,14,True
1768,20,51,True
1769,47,30,True
1770,40,41,True
1771,26,35,True
1772,33,34,True
1773,19,12,True
1774,33,27,True
1775,2,36,True
1776,39,34,True
1777,39,45,True
1778,55,54,True
1779,33,27,True
1780,39,34,True
1781,13,21,True
1782,8,11,True
1783,61,31,True
1784,61,61,False
1785,53,39,True
1786,20,51,True
1787,59,41,True
1788,5,59,True
1789,2,36,True
1790,5,59,True
1791,31,25,True
1792,46,31,True
1793,63,55,True
1794,13,41,True
1795,52,23,True
1796,34,9,True
1797,43,9,True
1798,10,10,False
1799,48,8,True
1800,49,10,True
1801,34,16,True
1802,9,54,True
1803,18,62,True
1804,49,24,True
1805,55,54,True
1806,26,26,False
1807,19,12,True
1808,43,9,True
1809,35,4,True
1810,52,46,True
1811,0,20,True
1812,43,6,True
1813,25,51,True
1814,38,17,True
1815,4,22,True
1816,9,29,True
1817,12,33,True
1818,62,62,False
1819,18,43,True
1820,42,56,True
1821,34,7,True
1822,52,15,True
1823,19,47,True
1824,36,35,True
1825,23,57,True
1826,36,28,True
1827,5,28,True
1828,62,56,True
1829,62,62,False
1830,42,43,True
1831,35,37,True
1832,34,6,True
1833,44,58,True
1834,34,16,True
1835,37,55,True
1836,59,22,True
1837,6,44,True
1838,4,22,True
1839,10,10,False
1840,49,8,True
1841,49,24,True
1842,49,24,True
1843,34,16,True
1844,9,38,True
1845,51,52,True
1846,29,29,False
1847,54,16,True
1848,13,20,True
1849,13,50,True
1850,5,20,True
1851,38,17,True
1852,24,59,True
1853,62,62,False
1854,23,20,True
1855,43,62,True
1856,13,50,True
1857,58,46,True
1858,44,58,True
1859,19,12,True
1860,20,54,True
1861,61,27,True
1862,28,35,True
1863,20,51,True
1864,49,24,True
1865,49,24,True
1866,8,11,True
1867,7,7,False
1868,16,23,True
1869,16,23,True
1870,46,5,True
1871,1,26,True
1872,48,37,True
1873,16,23,True
1874,10,10,False
1875,38,48,True
1876,35,12,True
1877,22,51,True
1878,35,41,True
1879,14,42,True
1880,58,29,True
1881,42,43,True
1882,23,37,True
1883,23,56,True
1884,23,37,True
1885,62,21,True
1886,6,32,True
1887,49,24,True
1888,49,24,True
1889,62,62,False
1890,42,43,True
1891,4,56,True
1892,48,18,True
1893,34,19,True
1894,54,18,True
1895,32,32,False
1896,13,6,True
1897,34,16,True
1898,13,27,True
1899,13,50,True
1900,18,56,True
1901,26,26,False
1902,61,39,True
1903,34,16,True
1904,49,24,True
1905,39,34,True
1906,41,53,True
1907,45,34,True
1908,49,24,True
1909,10,24,True
1910,23,37,True
1911,14,42,True
1912,54,18,True
1913,19,47,True
1914,13,50,True
1915,13,25,True
1916,29,40,True
1917,34,40,True
1918,3,1,True
1919,3,1,True
1920,5,59,True
1921,4,7,True
1922,53,39,True
1923,33,27,True
1924,61,41,True
1925,3,1,True
1926,63,63,False
1927,36,35,True
1928,11,63,True
1929,63,63,False
1930,36,63,True
1931,3,48,True
1932,50,36,True
1933,63,63,False
1934,3,1,True
1935,57,35,True
1936,58,29,True
1937,63,63,False
1938,12,52,True
1939,3,1,True
1940,50,3,True
1941,50,7,True
1942,63,63,False
1943,36,63,True
1944,50,50,False
1945,50,3,True
1946,50,53,True
1947,3,1,True
1948,36,35,True
1949,36,0,True
1950,57,63,True
1951,63,63,False
1952,63,63,False
1953,63,63,False
1954,36,35,True
1955,57,48,True
1956,24,17,True
1957,17,50,True
1958,51,52,True
1959,34,16,True
1960,5,59,True
1961,44,58,True
1962,31,13,True
1963,17,49,True
1964,21,19,True
1965,45,34,True
1966,32,61,True
1967,61,61,False
1968,0,20,True
1969,53,52,True
1970,1,44,True
1971,34,16,True
1972,5,28,True
1973,60,2,True
1974,43,9,True
1975,36,35,True
1976,17,49,True
1977,51,45,True
1978,3,1,True
1979,44,49,True
1980,6,44,True
1981,11,55,True
1982,38,17,True
1983,5,59,True
1984,61,63,True
1985,21,19,True
1986,51,52,True
1987,13,57,True
1988,57,48,True
1989,3,1,True
1990,41,23,True
1991,57,48,True
1992,5,28,True
1993,41,32,True
1994,29,40,True
1995,4,22,True
1996,4,19,True
1997,38,17,True
1998,50,3,True
1999,27,4,True
2000,20,51,True
2001,22,47,True
2002,22,51,True
2003,22,51,True
2004,54,18,True
2005,54,18,True
2006,5,59,True
2007,5,59,True
2008,37,61,True
2009,4,22,True
2010,59,14,True
2011,43,21,True
2012,44,41,True
2013,41,12,True
2014,26,37,True
2015,45,27,True
2016,62,62,False
2017,32,32,False
2018,19,12,True
2019,25,21,True
2020,30,45,True
2021,10,10,False
2022,49,24,True
2023,52,46,True
2024,0,20,True
2025,36,35,True
2026,16,23,True
2027,34,16,True
2028,35,25,True
2029,58,10,True
2030,0,20,True
2031,46,5,True
2032,11,31,True
2033,31,13,True
2034,27,10,True
2035,14,42,True
2036,21,6,True
2037,33,48,True
2038,46,5,True
2039,24,6,True
2040,44,58,True
2041,24,6,True
2042,32,59,True
2043,45,34,True
2044,11,31,True
2045,58,0,True
2046,9,38,True
2047,20,26,True
2048,12,43,True
2049,48,26,True
2050,57,28,True
2051,58,29,True
2052,56,16,True
2053,34,16,True
2054,13,50,True
2055,7,3,True
2056,58,29,True
2057,44,58,True
2058,61,17,True
2059,13,60,True
2060,13,50,True
2061,13,0,True
2062,59,22,True
2063,34,16,True
2064,34,16,True
2065,0,51,True
2066,0,20,True
2067,34,16,True
2068,0,20,True
2069,34,16,True
2070,24,6,True
2071,52,46,True
2072,24,6,True
2073,56,60,True
2074,5,59,True
2075,9,38,True
2076,14,42,True
2077,13,46,True
2078,13,50,True
2079,59,14,True
2080,38,17,True
2081,4,59,True
2082,0,20,True
2083,4,22,True
2084,4,22,True
2085,46,5,True
2086,12,16,True
2087,25,51,True
2088,44,58,True
2089,28,25,True
2090,50,3,True
2091,7,58,True
2092,14,42,True
2093,24,6,True
2094,21,19,True
2095,28,21,True
2096,0,20,True
2097,50,3,True
2098,38,17,True
2099,33,7,True
2100,38,17,True
2101,25,21,True
2102,38,8,True
2103,59,14,True
2104,10,10,False
2105,43,21,True
2106,59,14,True
2107,59,14,True
2108,59,14,True
2109,37,19,True
2110,37,55,True
2111,62,21,True
2112,10,32,True
2113,43,21,True
2114,37,55,True
2115,0,22,True
2116,38,17,True
2117,14,42,True
2118,13,50,True
2119,13,50,True
2120,63,57,True
2121,63,63,False
2122,5,61,True
2123,14,42,True
2124,59,14,True
2125,43,9,True
2126,36,35,True
2127,59,14,True
2128,63,57,True
2129,24,6,True
2130,14,42,True
2131,28,25,True
2132,14,42,True
2133,42,43,True
2134,42,43,True
2135,62,62,False
2136,14,42,True
2137,43,47,True
2138,62,62,False
2139,63,63,False
2140,30,45,True
2141,44,39,True
2142,44,58,True
2143,13,50,True
2144,23,31,True
2145,42,43,True
2146,62,62,False
2147,62,62,False
2148,43,9,True
2149,8,47,True
2150,9,38,True
2151,62,43,True
2152,28,62,True
2153,43,9,True
2154,42,43,True
2155,62,62,False
2156,36,35,True
2157,42,43,True
2158,52,46,True
2159,38,27,True
2160,17,17,False
2161,0,20,True
2162,0,20,True
2163,26,20,True
2164,4,20,True
2165,5,59,True
2166,44,20,True
2167,0,20,True
2168,4,12,True
2169,9,38,True
2170,0,20,True
2171,49,24,True
2172,42,43,True
2173,62,62,False
2174,23,37,True
2175,46,5,True
2176,62,62,False
2177,23,37,True
2178,22,51,True
2179,61,61,False
2180,26,20,True
2181,55,54,True
2182,12,33,True
2183,52,46,True
2184,5,28,True
2185,42,43,True
2186,24,20,True
2187,28,22,True
2188,52,46,True
2189,34,16,True
2190,35,47,True
2191,16,5,True
2192,34,16,True
2193,3,1,True
2194,36,35,True
2195,5,59,True
2196,43,17,True
2197,25,21,True
2198,24,6,True
2199,24,6,True
2200,42,56,True
2201,19,47,True
2202,63,57,True
2203,55,54,True
2204,40,50,True
2205,30,45,True
2206,39,34,True
2207,45,45,False
2208,39,34,True
2209,50,3,True
2210,50,3,True
2211,30,3,True
2212,50,3,True
2213,60,2,True
2214,21,41,True
2215,55,47,True
2216,2,35,True
2217,46,48,True
2218,33,27,True
2219,55,41,True
2220,2,30,True
2221,33,27,True
2222,8,11,True
2223,10,10,False
2224,55,12,True
2225,10,10,False
2226,38,48,True
2227,5,28,True
2228,1,42,True
2229,13,50,True
2230,46,5,True
2231,51,52,True
2232,43,61,True
2233,58,19,True
2234,16,23,True
2235,11,31,True
2236,11,31,True
2237,9,8,True
2238,5,59,True
2239,61,61,False
2240,14,42,True
2241,24,6,True
2242,48,8,True
2243,22,51,True
2244,29,1,True
2245,36,35,True
2246,41,40,True
2247,41,48,True
2248,34,18,True
2249,41,48,True
2250,20,51,True
2251,56,60,True
2252,9,38,True
2253,11,35,True
2254,45,17,True
2255,56,60,True
2256,56,60,True
2257,31,20,True
2258,4,22,True
2259,13,0,True
2260,5,28,True
2261,32,32,False
2262,12,33,True
2263,18,43,True
2264,18,56,True
2265,35,35,False
2266,35,35,False
2267,0,20,True
2268,28,25,True
2269,4,20,True
2270,0,20,True
2271,50,3,True
2272,44,58,True
2273,38,17,True
2274,13,50,True
2275,47,30,True
2276,40,28,True
2277,62,7,True
2278,51,52,True
2279,30,45,True
2280,7,7,False
2281,7,7,False
2282,27,24,True
2283,30,45,True
2284,54,18,True
2285,15,15,False
2286,1,53,True
2287,1,46,True
2288,1,32,True
2289,38,6,True
2290,55,54,True
2291,55,54,True
2292,55,54,True
2293,19,12,True
2294,19,47,True
2295,39,34,True
2296,35,12,True
2297,60,2,True
2298,16,23,True
2299,49,24,True
2300,39,34,True
2301,3,51,True
2302,3,1,True
2303,51,52,True
2304,32,1,True
2305,8,44,True
2306,29,40,True
2307,30,24,True
2308,48,8,True
2309,41,48,True
2310,29,53,True
2311,29,40,True
2312,50,3,True
2313,58,31,True
2314,33,31,True
2315,57,48,True
2316,57,48,True
2317,3,1,True
2318,41,3,True
2319,3,1,True
2320,41,48,True
2321,29,13,True
2322,11,31,True
2323,11,31,True
2324,57,48,True
2325,26,54,True
2326,55,54,True
2327,18,43,True
2328,62,43,True
2329,41,35,True
2330,30,45,True
2331,26,4,True
2332,29,35,True
2333,54,54,False
2334,33,54,True
2335,51,52,True
2336,22,51,True
2337,49,24,True
2338,55,54,True
2339,0,42,True
2340,62,62,False
2341,55,54,True
2342,58,54,True
2343,33,58,True
2344,10,10,False
2345,23,25,True
2346,42,12,True
2347,10,10,False
2348,49,24,True
2349,28,25,True
2350,55,25,True
2351,52,46,True
2352,6,44,True
2353,55,54,True
2354,51,52,True
2355,29,40,True
2356,58,40,True
2357,15,58,True
2358,45,44,True
2359,15,8,True
2360,15,15,False
2361,2,36,True
2362,15,13,True
2363,47,30,True
2364,60,2,True
2365,55,14,True
2366,19,12,True
2367,48,8,True
2368,10,10,False
2369,7,27,True
2370,42,43,True
2371,23,37,True
2372,30,56,True
2373,49,24,True
2374,55,36,True
2375,9,25,True
2376,5,23,True
2377,12,33,True
2378,16,23,True
2379,23,37,True
2380,4,59,True
2381,28,25,True
2382,59,14,True
2383,4,23,True
2384,63,57,True
2385,57,31,True
2386,63,63,False
2387,63,63,False
2388,2,10,True
2389,41,48,True
2390,41,31,True
2391,48,8,True
2392,56,60,True
2393,17,49,True
2394,56,7,True
2395,38,17,True
2396,56,60,True
2397,59,14,True
2398,42,47,True
2399,58,29,True
2400,62,62,False
2401,35,4,True
2402,23,37,True
2403,59,35,True
2404,2,33,True
2405,16,23,True
2406,23,37,True
2407,5,59,True
2408,50,3,True
2409,5,25,True
2410,22,63,True
2411,49,24,True
2412,42,43,True
2413,6,59,True
2414,47,2,True
2415,46,5,True
2416,20,12,True
2417,53,39,True
2418,0,20,True
2419,23,37,True
2420,33,27,True
2421,23,54,True
2422,16,61,True
2423,62,43,True
2424,18,56,True
2425,40,29,True
2426,44,17,True
2427,12,33,True
2428,42,43,True
2429,55,54,True
2430,51,52,True
2431,60,41,True
2432,32,32,False
2433,48,8,True
2434,48,8,True
2435,10,10,False
2436,27,19,True
2437,62,43,True
2438,32,50,True
2439,44,58,True
2440,51,52,True
2441,23,37,True
2442,50,3,True
2443,0,22,True
2444,34,20,True
2445,50,3,True
2446,9,30,True
2447,49,24,True
2448,0,20,True
2449,31,19,True
2450,42,43,True
2451,16,35,True
2452,23,37,True
2453,42,43,True
2454,42,43,True
2455,9,38,True
2456,18,29,True
2457,63,29,True
2458,19,12,True
2459,0,22,True
2460,0,20,True
2461,62,62,False
2462,35,43,True
2463,27,4,True
2464,8,39,True
2465,16,23,True
2466,25,16,True
2467,47,30,True
2468,61,61,False
2469,52,46,True
2470,40,31,True
2471,59,33,True
2472,32,34,True
2473,31,48,True
2474,29,33,True
2475,3,50,True
2476,61,40,True
2477,57,1,True
2478,52,46,True
2479,41,48,True
2480,5,28,True
2481,34,16,True
2482,61,61,False
2483,5,28,True
2484,28,25,True
2485,5,21,True
2486,21,19,True
2487,44,19,True
2488,44,58,True
2489,21,19,True
2490,21,19,True
2491,4,22,True
2492,5,28,True
2493,21,3,True
2494,21,3,True
2495,45,34,True
2496,20,51,True
2497,29,35,True
2498,49,24,True
2499,10,10,False
2500,10,10,False
2501,49,24,True
2502,50,3,True
2503,34,16,True
2504,24,56,True
2505,0,20,True
2506,16,63,True
2507,16,34,True
2508,52,5,True
2509,33,27,True
2510,4,22,True
2511,53,39,True
2512,24,49,True
2513,10,10,False
2514,10,10,False
2515,2,36,True
2516,13,50,True
2517,44,58,True
2518,24,6,True
2519,32,32,False
2520,34,16,True
2521,51,18,True
2522,35,35,False
2523,9,38,True
2524,62,18,True
2525,42,56,True
2526,47,62,True
2527,7,7,False
2528,58,29,True
2529,12,33,True
2530,45,15,True
2531,29,35,True
2532,61,61,False
2533,0,60,True
2534,34,16,True
2535,9,38,True
2536,61,29,True
2537,58,29,True
2538,43,9,True
2539,23,37,True
2540,26,26,False
2541,23,37,True
2542,44,58,True
2543,43,9,True
2544,49,49,False
2545,41,17,True
2546,44,58,True
2547,42,47,True
2548,60,2,True
2549,14,41,True
2550,58,29,True
2551,33,7,True
2552,58,0,True
2553,1,48,True
2554,37,55,True
2555,59,14,True
2556,5,28,True
2557,16,23,True
2558,35,12,True
2559,37,55,True
2560,52,28,True
2561,13,21,True
2562,4,59,True
2563,37,55,True
2564,45,34,True
2565,53,39,True
2566,47,39,True
2567,24,6,True
2568,4,20,True
2569,13,50,True
2570,62,62,False
2571,14,14,False
2572,9,57,True
2573,31,13,True
2574,62,62,False
2575,62,62,False
2576,61,37,True
2577,37,55,True
2578,51,52,True
2579,13,50,True
2580,0,20,True
2581,38,17,True
2582,36,35,True
2583,38,17,True
2584,17,49,True
2585,3,63,True
2586,41,48,True
2587,18,1,True
2588,29,40,True
2589,3,1,True
2590,3,1,True
2591,14,42,True
2592,14,42,True
2593,14,42,True
2594,24,6,True
2595,23,37,True
2596,19,47,True
2597,14,44,True
2598,62,21,True
2599,15,15,False
2600,54,18,True
2601,56,60,True
2602,0,20,True
2603,52,18,True
2604,5,46,True
2605,5,58,True
2606,46,5,True
2607,24,58,True
2608,63,57,True
2609,9,38,True
2610,19,20,True
2611,60,48,True
2612,31,46,True
2613,40,8,True
2614,50,3,True
2615,18,56,True
2616,51,45,True
2617,19,12,True
2618,34,16,True
2619,52,46,True
2620,62,62,False
2621,52,46,True
2622,23,62,True
2623,25,21,True
2624,48,8,True
2625,60,2,True
2626,48,8,True
2627,49,52,True
2628,55,54,True
2629,52,46,True
2630,52,46,True
2631,35,35,False
2632,45,7,True
2633,44,50,True
2634,61,61,False
2635,14,23,True
2636,10,10,False
2637,45,52,True
2638,26,26,False
2639,26,24,True
2640,51,29,True
2641,4,22,True
2642,14,42,True
2643,16,23,True
2644,0,0,False
2645,0,0,False
2646,16,23,True
2647,16,6,True
2648,59,14,True
2649,9,38,True
2650,28,25,True
2651,34,16,True
2652,11,31,True
2653,19,47,True
2654,13,50,True
2655,31,18,True
2656,34,16,True
2657,13,50,True
2658,55,4,True
2659,55,54,True
2660,50,3,True
2661,56,7,True
2662,56,60,True
2663,56,60,True
2664,56,60,True
2665,56,60,True
2666,14,42,True
2667,46,5,True
2668,17,49,True
2669,59,52,True
2670,17,19,True
2671,4,49,True
2672,52,46,True
2673,0,20,True
2674,17,49,True
2675,5,49,True
2676,17,49,True
2677,17,49,True
2678,55,54,True
2679,61,61,False
2680,23,37,True
2681,24,6,True
2682,13,50,True
2683,58,0,True
2684,13,50,True
2685,45,3,True
2686,4,29,True
2687,14,42,True
2688,55,54,True
2689,20,26,True
2690,43,9,True
2691,55,54,True
2692,43,9,True
2693,43,9,True
2694,2,9,True
2695,46,5,True
2696,24,6,True
2697,30,45,True
2698,38,17,True
2699,46,38,True
2700,14,42,True
2701,14,42,True
2702,62,62,False
2703,23,20,True
2704,52,28,True
2705,61,3,True
2706,5,59,True
2707,47,9,True
2708,14,42,True
2709,11,5,True
2710,54,18,True
2711,52,54,True
2712,16,23,True
2713,24,6,True
2714,0,35,True
2715,16,23,True
2716,14,42,True
2717,43,9,True
2718,5,21,True
2719,43,9,True
2720,14,42,True
2721,46,26,True
2722,58,0,True
2723,61,61,False
2724,14,62,True
2725,60,2,True
2726,60,2,True
2727,60,2,True
2728,35,4,True
2729,60,2,True
2730,13,50,True
2731,58,0,True
2732,61,61,False
2733,54,46,True
2734,34,16,True
2735,13,50,True
2736,28,14,True
2737,23,37,True
2738,5,59,True
2739,13,26,True
2740,1,3,True
2741,63,57,True
2742,1,49,True
2743,46,49,True
2744,17,49,True
2745,1,49,True
2746,17,49,True
2747,46,16,True
2748,1,49,True
2749,25,55,True
2750,23,37,True
2751,5,59,True
2752,58,0,True
2753,9,63,True
2754,30,4,True
2755,30,45,True
2756,8,11,True
2757,8,11,True
2758,39,34,True
2759,37,55,True
2760,12,33,True
2761,62,62,False
2762,35,51,True
2763,22,51,True
2764,8,11,True
2765,54,18,True
2766,31,13,True
2767,31,13,True
2768,24,6,True
2769,10,57,True
2770,6,23,True
2771,2,5,True
2772,18,56,True
2773,5,59,True
2774,5,59,True
2775,37,35,True
2776,16,23,True
2777,35,12,True
2778,33,27,True
2779,19,26,True
2780,62,62,False
2781,0,20,True
2782,37,55,True
2783,47,41,True
2784,40,52,True
2785,4,59,True
2786,8,11,True
2787,12,33,True
2788,5,16,True
2789,58,0,True
2790,19,47,True
2791,23,40,True
2792,4,59,True
2793,34,23,True
2794,58,29,True
2795,44,58,True
2796,10,7,True
2797,2,36,True
2798,27,4,True
2799,30,45,True
2800,20,51,True
2801,52,46,True
2802,46,5,True
2803,61,61,False
2804,46,5,True
2805,31,13,True
2806,31,13,True
2807,32,57,True
2808,63,57,True
2809,54,18,True
2810,31,13,True
2811,31,13,True
2812,34,8,True
2813,47,27,True
2814,53,39,True
2815,39,33,True
2816,48,8,True
2817,18,56,True
2818,2,43,True
2819,62,38,True
2820,35,47,True
2821,57,48,True
2822,57,63,True
2823,3,1,True
2824,41,48,True
2825,0,20,True
2826,8,30,True
2827,33,27,True
2828,32,23,True
2829,0,20,True
2830,24,6,True
2831,16,23,True
2832,62,62,False
2833,4,22,True
2834,14,47,True
2835,19,47,True
2836,62,62,False
2837,42,56,True
2838,62,62,False
2839,62,62,False
2840,17,53,True
2841,62,62,False
2842,34,9,True
2843,16,23,True
2844,61,61,False
2845,23,37,True
2846,5,59,True
2847,4,23,True
2848,63,10,True
2849,31,30,True
2850,24,6,True
2851,13,50,True
2852,16,23,True
2853,14,15,True
2854,52,46,True
2855,5,28,True
2856,22,51,True
2857,28,9,True
2858,2,27,True
2859,19,12,True
2860,18,1,True
2861,9,27,True
2862,3,1,True
2863,14,6,True
2864,38,17,True
2865,49,24,True
2866,58,29,True
2867,57,48,True
2868,55,4,True
2869,49,24,True
2870,53,39,True
2871,29,40,True
2872,29,35,True
2873,29,40,True
2874,41,48,True
2875,41,48,True
2876,3,1,True
2877,57,48,True
2878,26,48,True
2879,29,40,True
2880,41,48,True
2881,3,1,True
2882,11,31,True
2883,62,62,False
2884,18,41,True
2885,53,39,True
2886,62,62,False
2887,1,16,True
2888,44,58,True
2889,13,50,True
2890,59,50,True
2891,49,52,True
2892,57,3,True
2893,9,38,True
2894,14,42,True
2895,38,41,True
2896,0,20,True
2897,14,42,True
2898,42,43,True
2899,50,3,True
2900,61,61,False
2901,24,6,True
2902,49,16,True
2903,21,16,True
2904,42,43,True
2905,60,2,True
2906,51,52,True
2907,51,52,True
2908,1,53,True
2909,35,43,True
2910,25,41,True
2911,11,31,True
2912,11,31,True
2913,54,31,True
2914,50,3,True
2915,29,40,True
2916,3,1,True
2917,63,63,False
2918,32,10,True
2919,17,41,True
2920,22,51,True
2921,17,49,True
2922,10,10,False
2923,1,49,True
2924,44,58,True
2925,32,58,True
2926,44,58,True
2927,63,44,True
2928,52,16,True
2929,7,7,False
2930,43,21,True
2931,46,5,True
2932,34,6,True
2933,44,63,True
2934,34,58,True
2935,48,8,True
2936,10,10,False
2937,54,18,True
2938,27,4,True
2939,50,3,True
2940,3,48,True
2941,29,40,True
2942,58,29,True
2943,14,34,True
2944,7,7,False
2945,28,29,True
2946,24,6,True
2947,3,1,True
2948,36,63,True
2949,58,0,True
2950,58,29,True
2951,57,35,True
2952,63,63,False
2953,57,32,True
2954,44,40,True
2955,63,57,True
2956,39,15,True
2957,21,31,True
2958,13,50,True
2959,52,53,True
2960,57,42,True
2961,3,1,True
2962,3,31,True
2963,1,13,True
2964,29,1,True
2965,56,60,True
2966,56,60,True
2967,56,60,True
2968,51,52,True
2969,51,52,True
2970,9,38,True
2971,14,42,True
2972,32,32,False
2973,6,44,True
2974,32,32,False
2975,32,32,False
2976,44,29,True
2977,9,38,True
2978,9,38,True
2979,56,60,True
2980,34,6,True
2981,11,29,True
2982,38,17,True
2983,58,25,True
2984,59,14,True
2985,56,14,True
2986,35,47,True
2987,2,36,True
2988,61,61,False
2989,41,48,True
2990,3,1,True
2991,11,31,True
2992,29,40,True
2993,29,40,True
2994,30,45,True
2995,55,31,True
2996,30,36,True
2997,35,51,True
2998,30,45,True
2999,12,33,True
3000,63,63,False
3001,14,42,True
3002,45,44,True
3003,46,5,True
3004,3,1,True
3005,35,6,True
3006,18,62,True
3007,49,24,True
3008,47,30,True
3009,49,24,True
3010,52,24,True
3011,34,16,True
3012,61,61,False
3013,29,40,True
3014,29,40,True
3015,4,22,True
3016,39,34,True
3017,45,34,True
3018,34,16,True
3019,46,5,True
3020,46,5,True
3021,55,57,True
3022,37,55,True
3023,10,10,False
3024,42,43,True
3025,62,12,True
3026,4,59,True
3027,2,41,True
3028,0,20,True
3029,0,20,True
3030,0,3,True
3031,13,16,True
3032,17,16,True
3033,12,33,True
3034,34,16,True
3035,18,56,True
3036,24,6,True
3037,60,42,True
3038,61,61,False
3039,14,42,True
3040,13,50,True
3041,33,62,True
3042,59,14,True
3043,4,22,True
3044,14,42,True
3045,4,59,True
3046,59,14,True
3047,38,25,True
3048,4,20,True
3049,58,28,True
3050,58,28,True
3051,9,44,True
3052,4,22,True
3053,4,22,True
3054,61,61,False
3055,37,55,True
3056,59,14,True
3057,59,14,True
3058,4,22,True
3059,4,22,True
3060,4,22,True
3061,0,22,True
3062,17,49,True
3063,38,42,True
3064,9,21,True
3065,28,25,True
3066,4,59,True
3067,59,14,True
3068,21,19,True
3069,13,50,True
3070,13,50,True
3071,13,50,True
3072,42,62,True
3073,0,20,True
3074,16,23,True
3075,4,22,True
3076,16,23,True
3077,4,23,True
3078,16,23,True
3079,61,61,False
3080,61,61,False
3081,52,5,True
3082,46,5,True
3083,48,54,True
3084,23,37,True
3085,42,43,True
3086,52,46,True
3087,42,43,True
3088,62,62,False
3089,23,37,True
3090,62,62,False
3091,62,62,False
3092,42,43,True
3093,62,62,False
3094,32,58,True
3095,39,34,True
3096,10,10,False
3097,49,24,True
3098,26,26,False
3099,44,58,True
3100,61,58,True
3101,17,43,True
3102,33,27,True
3103,38,17,True
3104,13,50,True
3105,58,0,True
3106,51,5,True
3107,51,57,True
3108,30,28,True
3109,30,3,True
3110,20,26,True
3111,46,6,True
3112,11,31,True
3113,10,10,False
3114,10,10,False
3115,49,24,True
3116,2,36,True
3117,49,24,True
3118,39,34,True
3119,47,30,True
3120,45,34,True
3121,39,34,True
3122,40,41,True
3123,53,39,True
3124,26,26,False
3125,11,24,True
3126,33,27,True
3127,40,41,True
3128,31,36,True
3129,53,39,True
3130,8,11,True
3131,49,10,True
3132,8,11,True
3133,49,39,True
3134,55,54,True
3135,39,34,True
3136,7,19,True
3137,22,1,True
3138,25,21,True
3139,46,5,True
3140,19,37,True
3141,19,47,True
3142,42,43,True
3143,13,56,True
3144,18,38,True
3145,53,8,True
3146,5,59,True
3147,18,33,True
3148,24,6,True
3149,44,58,True
3150,20,51,True
3151,41,17,True
3152,13,50,True
3153,38,17,True
3154,3,1,True
3155,54,18,True
3156,12,33,True
3157,32,32,False
3158,61,54,True
3159,58,0,True
3160,26,24,True
3161,61,61,False
3162,62,62,False
3163,52,46,True
3164,5,59,True
3165,38,17,True
3166,38,20,True
3167,59,57,True
3168,7,7,False
3169,49,24,True
3170,62,62,False
3171,23,26,True
3172,38,17,True
3173,62,53,True
3174,62,62,False
3175,62,62,False
3176,40,50,True
3177,46,53,True
3178,15,35,True
3179,63,63,False
3180,23,37,True
3181,60,2,True
3182,2,41,True
3183,22,10,True
3184,56,28,True
3185,38,17,True
3186,7,7,False
3187,47,12,True
3188,46,5,True
3189,55,41,True
3190,61,61,False
3191,49,0,True
3192,25,10,True
3193,59,8,True
3194,2,14,True
3195,57,1,True
3196,57,48,True
3197,52,46,True
3198,38,17,True
3199,38,17,True
3200,16,44,True
3201,10,10,False
3202,7,7,False
3203,59,24,True
3204,50,3,True
3205,31,31,False
3206,9,38,True
3207,43,21,True
3208,14,5,True
3209,1,49,True
3210,52,46,True
3211,52,60,True
3212,36,35,True
3213,56,60,True
3214,56,60,True
